36865 197075
el bastió
el bateig
el batejat
el bateria
el batre
el bel_canto
el belga
el beneplàcit
el benestar
el bestiar
el bicampió
el bidó
el bigoti
el bioterrorisme
el birret
el bisbat
el bisbe
el bitllet
el biòleg
el blanc
el blau
el bloc
el bloqueig
el blues
el boiximà
el bolígraf
el bomber
el bombo
el borrissol
el bosc
el botí
el brasiler
el brindis
el brot
el brut
el bufet
el buit
el bus
el busca
el buscant
el busquen
el butlletí
el bypass
el bé
el cabal
el cadàver
el caire
el cal
el calaix
el caldria
el calendari
el calgui
el camió
el camp
el campanar
el campionat
el campió
el camí
el canalitzador
el candidat
el canell
el cant
el cantant
el cantautor
el canvi
el canviat
el caos
el cap
el cap_d'_Estat
el capellà
el capital
el capitalisme
el capità
el captiveri
el capítol
el cara_a_cara
el carburant
el cardenal
el caribú
el carinyo
el carregament
el carrer
el cartell
el caràcter
el casal
el casament
el casino
el casquet
el castellà
el castigar
el catalanisme
el català
el catamarà
el catecisme
el catedràtic
el catàleg
el cavall_de_Troia
el cd
el cel
el celebrarà
el celebrat
el cementiri
el cens
el cent
el cent_per_cent
el centenar
el centenari
el centre
el centredreta
el centren
el ceptre
el cercle
el cert
el certamen
el certificat
el cessament
el ciberespai
el ciberoient
el ciclista
el ciclomotor
el científic
el cim
el cine
el cinema
el cinisme
el circ
el circuit
el cirurgià
el citen
el ciutadà
el clam
el clamor
el clan
el clatellot
el claustre
el clavegueram
el client
el clima
el club
el cobrament
el cobriment
el codi
el cofinançament
el coincideix
el col.lectiu
el col.lector
el coll
el collage
el colombià
el color
el col·lapse
el col·lectiu
el col·lega
el col·legi
el col·locaria
el col·loqui
el com
el com_a_mínim
el comandament
el comandant
el combat
el combustible
el comentari
el començament
el començar
el comerç
el comiat
el comissari
el comissionat
el comitè
el compaginador
el comparo
el compensa
el complet
el completen
el complex
el compliment
el component
el comportament
el compositor
el compraven
el compri
el compromís
el comprovant
el comte
el comunicat
el comunisme
el concepte
el concert
el concessionari
el conclave
el concurs
el condemnar
el condemnat
el condicionament
el condol
el conductor
el coneix
el coneixem
el coneixement
el coneixen
el conflicte
el confonguessin
el confort
el congrés
el conill
el conjunt
el consell
el conseller
el conseller-delegat
el consens
el consentiment
el conservador
el consideraven
el consistori
el consolat
el consorci
el constructor
el consultor
el consum
el consumidor
el contacte
el contagi
el conte
el contenciós
el context
el continent
el contingut
el contrabaix
el contrabaixista
el contractar
el contracte
el contrari
el contratemps
el contribuent
el control
el controla
el convenciment
el conveni
el convenient
el convenç
el converteix
el converteixin
el convertia
el convertiran
el coordinador
el cop
el copejaven
el cor
el coreògraf
el coronel
el corpus
el corralito
el corredor
el corrent
el correspon
el corresponent
el correu
el cos
el costa-riqueny
el costum
el cotxe
el crani
el creguem
el creguin
el creixement
el cremallera
el creuament
el creuen
el creuer
el crim
el cristianisme
el crit
el criteri
el crono
el crèdit
el crític
el cuidar
el cuixé
el cul
el culpa
el culpable
el cultiu
el cultural
el curs
el curtmetratge
el càncer
el càstig
el cònsol
el daltabaix
el dany
el davanter
el debat
el decidim
el declivi
el decomís
el decret
el decurs
el decàleg
el defensa
el defensor
el degà
el deien
el deixa
el delegat
el delicte
el dels
el delta
el demandant
el demanen
el demanin
el democristià
el demos
el demostra
el demostrat
el demà
el denominador
el denunciat
el denunciessin
el departament
el depengui
el derbi
el desacord
el desallotjament
el desballestament
el descans
el descens
el descompromís
el descontentament
el descrèdit
el desdoblament
el desembarcament
el desembre
el desembre_de_1999
el desembre_del_1990
el desembre_del_1999
el desencís
el desengany
el desenllaç
el desenvolupament
el desgast
el desgovern
el desguàs
el desig
el designar
el designat
el desinfla
el desmembrament
el desmentiment
el despatx
el despertador
el desplaçament
el desplaçaria
el desplegament
el despoblament
el desprestigi
el destaca
el destacat
el desterrament
el destituïa
el destí
el desvergonyiment
el desànim
el desè
el detall
el detenir
el deteriorament
el detingut
el detonant
el deure
el deute
el dia
el dia_10
el dia_10_de_juliol
el dia_10_de_juny
el dia_10_de_setembre
el dia_11
el dia_11_de_maig_del_2004
el dia_11_de_novembre
el dia_11_de_setembre
el dia_12
el dia_12_de_juliol
el dia_13
el dia_14
el dia_14_de_juny
el dia_15
el dia_15_de_desembre
el dia_15_de_març
el dia_16
el dia_16_de_desembre
el dia_16_de_maig
el dia_17
el dia_17_d'_abril
el dia_17_de_febrer
el dia_19_de_juny
el dia_1_de_juliol
el dia_20_de_desembre
el dia_20_de_setembre_de_1999
el dia_21
el dia_21_de_setembre
el dia_22_de_febrer
el dia_23
el dia_23_d'_abril
el dia_23_de_febrer
el dia_23_de_juliol
el dia_24_al_matí
el dia_24_d'_abril
el dia_25
el dia_25_de_gener
el dia_25_de_juny
el dia_26_de_març
el dia_27
el dia_27_d'_abril
el dia_27_de_novembre
el dia_28
el dia_28_de_març
el dia_29
el dia_29_de_juliol
el dia_29_de_juny
el dia_2_de_juny
el dia_30
el dia_31
el dia_31_de_desembre
el dia_3_d'_agost
el dia_5_de_gener
el dia_6_de_febrer
el dia_6_de_juny
el dia_7_de_juliol
el dia_8
el dia_8_d'_octubre_de_1998
el dia_9
el dia_9_de_gener
el dia_9_de_juny
el dia_a_dia
el dia_u
el diable
el diagnòstic
el diari
el dibuixant
el diccionari
el dictamen
el digui
el diguin
el digués
el dijous_13_de_setembre
el dijous_15_de_febrer
el dijous_dia_15_de_maig
el dilema
el dilluns
el dilluns_21_d'_abril
el dilluns_28_de_Maig
el dilluns_3_d'_abril
el dilluns_3_de_març
el dilluns_5
el dilluns_dia_17_de_setembre
el dimarts
el dimarts_15_de_juny
el dimarts_22_de_juny
el dimecres
el dimecres_,_4_de_juny_,_a_les_11_hores
el dimecres_18_de_juny
el dimecres_5_de_juny
el dinamisme
el dinar
el diputat
el directiu
el director
el directori
el diria
el dirigeix
el dirigent
el dirigirà
el disbarat
el disc
el discurs
el dispara
el disparador
el dispositiu
el dissabte
el dissabte_10_de_juny
el dissabte_11_de_maig
el dissabte_21_d'_octubre
el dissabte_3_de_juny
el disseny
el dissenyador
el districte
el dit
el diu
el diuen
el diumenge
el diumenge_10_d'_octubre
el diumenge_18_d'_agost
el diumenge_18_de_maig
el diumenge_9_d'_abril
el divendres_20_de_juny
el divendres_26_de_març
el divendres_dia_2_de_juny_a_les_7_de_la_tarda
el divorci
el diàleg
el doblador
el doble
el doctor
el document
el documental
el dog
el dolent
el dolor
el domicili
el domina
el domini
el donat
el dopatge
el dos_per_cent
el dot
el doten
el drama
el dramatisme
el dramaturg
el dret
el duc
el duel
el duo
el dèficit
el déu
el dòlar
el dóna
el edifici
el efecte
el elogiat
el empat
el emplaçament
el entrenador
el entrenament
el entén
el equip
el equipament
el era
el esbós
el escenari
el esforç
el espai
el espectacular
el espera
el esperava
el esperem
el esquetx
el estat
el estudi
el està
el etiquetatge
el europeu
el executa
el exercici
el existent
el exlehendakari
el experimentat
el exposat
el fa
el fa_referència
el fabricant
el facin
el falta
el febrer
el febrer_del_1997
el febrer_del_1998
el federalisme
el fem
el femení
el fenomen
el fer_fora
el festeig
el festival
el fil
el filaberquí
el filial
el fill
el film
el filòleg
el filòsof
el final
el financer
el finançament
el finlandès
el fins
el firmat
el firmen
el fiscal
el fiscorn
el fitxatge
el flanc
el flux
el foc
el focus
el folk
el folklore
el foment
el fomentés
el fons
el forat
el formalitzen
el format
el formen
el fracàs
el francès
el franquisme
el fred
el frenesí
el frustra
el fugitiu
el full
el fullet
el fum
el fumador
el funcionament
el funcionariat
el funicular
el funk
el futbol
el futbolista
el futur
el fàcil
el fòrum
el gabinet
el gal·lès
el ganivet
el gas
el gasoil
el gel
el gener
el gener_de_1998
el gener_del_1997
el geni
el genoma
el gerent
el germà
el gest
el gestor
el gir
el giratori
el globus
el gol
el goràs
el gos
el govern
el grau
el gravamen
el greix
el greuge
el gros
el gruix
el grup
el guant
el guanyador
el guarda
el guardó
el guarisme
el guia
el guiatge
el guitarrista
el guió
el gust
el gènere
el ha
el hit_parade
el homenatge
el ien
el impera
el important
el imposa
el impuls
el impulsar
el incentiu
el incita
el increment
el individu
el indultar
el informe
el institut
el intent
el intentar
el interessa
el interessant
el interès
el intimidar
el ja
el jazz
el joc
el jove
el judici
el judicial
el jugador
el juliol
el juliol_de_1997
el juliol_de_1998
el juny
el juny_de_1996
el juny_de_1998
el juny_del_1999
el juny_del_2000
el juny_del_2001
el jurat
el jutge
el jutjar
el jutjat
el laboratori
el latin-jazz
el lehendakari
el lema
el liderat
el lideratge
el litigi
el litoral
el llac
el llançament
el llargmetratge
el llast
el llegat
el llenguatge
el lletrat
el lleure
el lli
el llibre
el llibret
el llibreter
el llindar
el llistat
el llistó
el llit
el lliurament
el lloc
el llop
el local
el lustre
el luxe
el líder
el límit
el líquid
el macroespai
el madridista
el magistrat
el maig
el maig_de_1999
el maig_de_2000
el maig_del_1995
el maig_del_1998
el mal
el malalt
el malbaratament
el malentès
el malestar
el mallorquí
el mallot
el malvendrem
el management
el mandat
el manifest
el manifestacions
el mantell
el manteniment
el mantingui
el manuscrit
el mapa
el mar
el marasme
el marc
el marcador
el marcarà
el marge
el marit
el marroquí
el martinet
el març
el març_del_1981
el març_del_1986
el mateix
el material
el matrimoni
el matí
el maître
el mecanisme
el medi
el medi_ambient
el medicament
el melodisme
el membre
el menjar
el menor
el menyspreat
el menú
el mercat
el mereix
el mes
el mes_d'_abril
el mes_d'_abril_de_2003
el mes_d'_agost
el mes_d'_octubre
el mes_de_desembre
el mes_de_febrer
el mes_de_febrer_del_1997
el mes_de_gener
el mes_de_juliol
el mes_de_juliol_de_1994
el mes_de_juny
el mes_de_juny_de_2002
el mes_de_maig
el mes_de_maig_de_2002
el mes_de_març
el mes_de_novembre
el mes_de_setembre
el mes_de_setembre_de_1998
el mestre
el metall
el metal·lúrgic
el metge
el metro
el microorganisme
el micròfon
el militant
el militarisme
el milió
el millor
el mil·leni
el mil·lenni
el mineral
el ministeri
el ministre
el minut
el mira
el miracle
el mirall
el missatge
el misteri
el mite
el mitjancer
el mobiliari
el mode
el model
el modelet
el moment
el monestir
el monogràfic
el monopoli
el monstre
el monument
el moralista
el mossegar
el motiu
el moviment
el multimilionari
el municipalisme
el municipi
el muntatge
el mur
el màxim
el mèrit
el mètode
el més
el mínim
el míting
el mòbil
el mòdul
el món
el músic
el nacionalisme
el nadó
el naixement
el nano
el necessari
el necessita
el nedador
el negoci
el negre
el nen
el neocomunisme
el neolític
el nerviosisme
el nexe
el nivell
el nom
el nombre
el nomenament
el nord-americà
el nord-oest
el nou
el nou_de_febrer
el novel·lista
el novembre
el novembre_de_1991
el novembre_de_1999
el novembre_del_1992
el nucli
el número
el objectiu
el octubre
el ocupant
el ocupar
el ofereixin
el ofert
el optimista
el organigrama
el organitzant
el pa
el pacient
el pacte
el pagament
el pagès
el paio
el paisatge
el palau
el palmerar
el panorama
el pany
el paper
el paper-cartró
el paquet
el parabrisa
el paradigma
el parament
el paratge
el parc
el parcel·lari
el pare
el parent
el parlamentari
el parquet
el partit
el pas
el pasdoble
el passa
el passant
el passaport
el passat
el passatge
el passatger
el passava
el passeig
el passejaria
el pastisser
el patentar
el pati
el patrimoni
el patrocini
el patró
el pavelló
el paviment
el país
el peatge
el peix
el penal
el penediment
el penis
el pensa
el pensament
el pensem
el percebut
el percentatge
el perdigó
el perdut
el perfil
el perill
el periodista
el perjudici
el permís
el perquè
el persegueix
el perseguia
el personal
el personatge
el persones
el període
el pes
el pesquer
el pessimisme
el petit
el petroli
el petó
el pianista
el piano
el pilot
el pilotatge
el pintor
el pioner
el pis
el pit
el pit_bull
el pitjor
el pivot
el pla
el planejament
el planeta
el planteja
el plantejament
el plasticsaxo
el play-off
el playboy
el ple
el plenari
el plet
el plom
el pluralisme
el plànol
el pneumàtic
el poblat
el poble
el poder
el poema
el poeta
el policia
el pollastre
el pols
el polígon
el polític
el pom
el pont
el pont_aeri
el port
el porta
el porta_a_terme
el portal
el portaria
el portarà
el portaveu
el portem
el porter
el porto
el portés
el posarà
el possible
el postgrau
el postpujolisme
el pot
el potenciador
el potencial
el pou
el practiquen
el predomini
el prefix
el pregó
el preludi
el premi
el premier
el prengui
el preocupa
el preocupat
el presenta
el presentarà
el presentat
el president
el pressupost
el pressupòsit
el prestigi
el pretendre
el pretext
el pretès
el pretén
el preu
el prevere
el previsible
el previst
el preàmbul
el primer
el principi
el privaria
el privat
el privilegi
el problema
el procediment
el processat
el procés
el producte
el producte_interior_brut
el productor
el professional
el professor
el professorat
el profeta
el profund
el progenitor
el programa
el programail
el programari
el progrés
el projecte
el proletariat
el pronòstic
el proper
el propi
el propietari
el proposa
el proposat
el propòsit
el prospecte
el protagonisme
el protagonista
el protocol
el provoca
el provocador
el provoquen
el préstec
el príncep
el pròleg
el pseudònim
el psicòleg
el puig
el purgatori
el pànic
el pòngid
el públic
el qual
el qualificar
el qualificat
el qualifiquen
el quart
el quartet
el que
el quilometratge
el quintet
el quiosc
el quàdruple
el racisme
el radioseguiment
el ram
el ramader
el ramal
el rampell
el raspall
el rastre
el raïm
el reagrupament
el realitzador
el rebot
el rebran
el rebre
el rebrà
el rebuig
el rec
el receptor
el reciclatge
el recinte
el recital
el recollia
el recolzament
el recolzaria
el recomanem
el recompte
el reconeixement
el reconèixer
el record
el recorregut
el rector
el recurs
el recàrrec
el recés
el redactat
el reequilibrament
el referent
el referent_a
el referèndum
el reforç
el reforçament
el refugi
el reg
el regadiu
el regidor
el regional
el registrat
el registre
el reglament
el regulen
el rei
el reingrés
el reintegrament
el relat
el relatiu
el rellançament
el relleu
el rellevant
el remei
el remolc
el renaixement
el rendiment
el rep
el repartiment
el repertori
el repintaran
el replanteig
el reportatge
el representa
el representant
el reptar
el repte
el rerefons
el rescat
el respecte
el responsable
el ressentiment
el ressò
el restabliment
el restaurador
el restaurant
el resulta
el resultat
el resumeix
el retall
el retard
el retorn
el retrat
el revestiment
el revés
el ridícul
el risc
el ritme
el ritual
el riu
el riure
el rival
el robatori
el rock
el rodatge
el romanticisme
el romanès
el romà
el romànic
el roser
el rotatiu
el rottweiler
el ruc
el rànquing
el rècord
el rèdit
el règim
el sabater
el sac
el sacerdoci
el sacerdot
el salari
el salt
el salvament
el salvatge
el sarcòfag
el satèl·lit
el secret
el sector
el sediment
el segell
el segle
el segle_XIX
el segle_XVII
el segle_XX
el segle_XXI
el segon
el segrest
el segrestador
el seguia
el seguiment
el seguit
el següent
el self-service
el sembli
el semestre
el semàfor
el senglar
el sentiment
el sentit
el sento
el seny
el senyal
el senyor
el servei
el servidor
el serà
el set
el setembre
el setembre_de_2004
el setembre_del_1982
el setembre_del_2000
el setge
el setmanari
el sexe
el si
el signe
el significat
el sigui
el silenci
el sindicat
el sinistre
el sis_de_juny
el sistema
el so
el sobrenom
el sobrepès
el sobreseïment
el sobtat
el soci
el socialisme
el socialista
el sol
el sondeig
el sopar
el soroll
el sorprenen
el sorteig
el sostenidor
el sosteniment
el sostre
el soterrament
el soterrani
el sotmetria
el sotsdirector
el sou
el soul
el suau
el subcap
el subcomandant
el subdelegat
el subinspector
el subjecte
el submarí
el subministrament
el subsòl
el subtitulat
el subtítol
el successor
el succés
el sud
el suggeriment
el sumari
el superar
el suplement
el suport
el suposa
el suposaria
el suís
el suïcidi
el sàtrapa
el símbol
el síndic
el sòl
el són
el tabac
el tabaquisme
el tacte
el talc
el talent
el tall
el taller
el tancament
el tarannà
el tardat
el taxista
el teatre
el teclista
el teixit
el teleespectador
el telenotícies
el teletreball
el telèfon
el tema
el temien
el temor
el temperament
el temple
el temporal
el temps
el tenia
el tenim
el tenir_lloc
el tenor
el tercer
el terme
el termini
el terra
el terrassenc
el terratrèmol
el terreny
el territori
el terrorisme
el terç
el testament
el testimoni
el tetracampió
el text
el teòleg
el timbre
el timó
el tinc
el tinent
el tipus
el tir
el titani
el titular
el to
el toc
el toca
el tocaria
el tocava
el torn
el torrent
el tot
el total
el totalitarisme
el tractament
el tracte
el trajecte
el tram
el tranquil·litzant
el transcurs
el transvasament
el trasllat
el traspàs
el trauma
el travessen
el traçat
el treball
el treballador
el tren
el trenat
el trencament
el tret
el tribunal
el trimestre
el trio
el troba
el troben
el trobo
el trobés
el trofeu
el trompetista
el truc
el trucades
el tràfic
el tràmit
el trànsit
el tumor
el turisme
el txetxè
el tàndem
el tècnic
el tèxtil
el té
el títol
el tòrax
el túnel
el utilitzat
el vaixell
el valor
el varen
el vehicle
el veiés
el vel
el vendrà
el venedor
el vent
el veredicte
el vernís
el vessament
el vestidor
el vestit
el vestuari
el veto
el veu
el veí
el viaducte
el vial
el vianant
el viatge
el viceconseller
el vicedegà
el vicegovernador
el vicepresident
el vicerector
el vicesecretari
el vigilant
el vincle
el vint-i-dos_de_febrer
el violador
el violí
el virus
el visitant
el vist-i-plau
el vistiplau
el vivint
el vodú
el vol
el volant
el volia
el volien
el volum
el voluminós
el vot
el vota
el votant
el vuit_d'_octubre_de_2000
el vuit_de_desembre
el vuitè
el vulgui
el vídeo
el web
el xalet
el xantatge
el xicot
el xip
el xoc
el xofer
el xou
el xíling
el xòfer
el àmplia
el èxit
el és
el ímpetu
el índex
espai veure
espai per
espai i
espai a
espai de
espai realitzar
espai ser
espai tenir
espai trobar
espai convertir
espai crear
espai ampliar
espai augmentar
espai eliminar
espai com_a
espai guanyar
espai tancar
espai un
espai d'
espai del
espai amb
espai en
espai dels
espai metres
espai és
espai l'
espai més
espai serà
espai destinat
espai tindrà
espai cada
espai sobre
espai De
espai El
espai té
espai L'
espai suposa
espai tenen
espai perdut
espai ocupa
espai proper
espai estat
espai era
espai cremar
espai que
espai considerat
espai correspon
espai Aquest
espai aquest
espai ofereix
espai registrat
espai tingut
espai Amb
espai emet
espai dos
espai haurà
espai En
espai Entre
espai considera
espai tenim
espai web
espai inclou
espai guanyarà
espai guanyat
espai comptarà
espai compta
espai central
espai presumeix
espai suposarà
espai gran
espai català
espai treballar
espai En_clave_actual
espai Eurocontrol
espai La_Casa_Lila
espai Tinetdigital
espai Usem
espai a_causa_d'
espai abandonat
espai adequat
espai administratiu
espai aeri
espai afectarà
espai algun
espai amplificadors
espai annex
espai aparcament
espai apartats
espai aprofita
espai aquell
espai arbrat
espai biografia
espai calculava
espai clau
espai col·lectiu
espai comprès
espai comunal
espai comunicatiu
espai comú
espai concebut
espai condiciona
espai condueix
espai coordina
espai dedicat
espai descriu
espai dinamitzar
espai doblar
espai econòmic
espai el_nostre
espai el_seu
espai eliminat
espai en_relació_amb
espai encreuen
espai envoltat
espai escènic
espai especial
espai estret
espai europeu
espai existeixi
espai expropiar
espai expropiat
espai firal
espai futur
espai habiten
espai hotel
espai humit
espai important
espai informatiu
espai integral
espai inundable
espai juvenil
espai lliure
espai lúdic
espai monogràfic
espai municipal
espai museïtzat
espai nacional
espai natural
espai nou
espai obert
espai ocuparien
espai ocupat
espai omplen
espai omplint
espai paratge
espai personal
espai polític
espai política
espai posa_en_funcionament
espai presa
espai pretén
espai primer
espai protegit
espai públic
espai qualificat
espai raó
espai reclamen
espai recursos
espai remodelat
espai rendir
espai repensar
espai requalificat
espai restaran
espai reurbanitzat
espai segon
espai sobrevolava
espai teatre
espai treballa
espai unitari
espai urbà
espai ventall
espai verd
espai últim
fons faran
fons pel
fons per
fons al
fons a
fons de
fons comercialitzar
fons divulgar
fons dur
fons traslladar
fons reduir
fons aprovar
fons crear
fons com_a
fons dirigir
fons gestionar
fons incrementar
fons un
fons d'
fons del
fons amb
fons en
fons dels
fons els
fons és
fons són
